latitude,longitude,user_id,log_time
25.132118,55.247845,8,2021-04-17 11:54:44
25.132158,55.24799,8,2021-04-17 11:55:02
25.132147,55.247978,8,2021-04-17 11:55:24
25.132164,55.24799,8,2021-04-17 11:55:40
25.132158,55.247978,8,2021-04-17 11:55:55
25.132156,55.24799,8,2021-04-17 11:56:11
25.132151,55.247971,8,2021-04-17 11:56:27
25.132149,55.247982,8,2021-04-17 11:56:43
25.132149,55.24799,8,2021-04-17 11:56:59
25.132147,55.247982,8,2021-04-17 11:57:20
25.132069,55.247967,8,2021-04-17 11:57:40
25.132011,55.24791,8,2021-04-17 11:58:04
25.131783,55.248138,8,2021-04-17 11:58:22
25.131655,55.248051,8,2021-04-17 11:58:41
25.131599,55.248367,8,2021-04-17 11:59:08
25.131493,55.248421,8,2021-04-17 11:59:24
25.131599,55.2486,8,2021-04-17 11:59:55
25.131626,55.247906,8,2021-04-17 12:00:13
25.131851,55.247978,8,2021-04-17 12:00:32
25.131899,55.248028,8,2021-04-17 12:00:52
25.132114,55.247993,8,2021-04-17 12:01:07
25.132124,55.247971,8,2021-04-17 12:01:27
25.132175,55.248001,8,2021-04-17 12:01:45
25.132145,55.247986,8,2021-04-17 12:02:05
25.132147,55.247997,8,2021-04-17 12:02:31
25.132143,55.247993,8,2021-04-17 12:02:46
25.135042,55.250698,8,2021-04-17 12:03:02
25.132305,55.248131,8,2021-04-17 12:03:20
25.132296,55.248116,8,2021-04-17 12:03:37
25.13216,55.248001,8,2021-04-17 12:04:02
25.132166,55.248024,8,2021-04-17 12:04:19
25.132153,55.24802,8,2021-04-17 12:04:56
25.131844,55.24802,8,2021-04-17 12:05:13
25.132137,55.24799,8,2021-04-17 12:05:29
25.132198,55.247955,8,2021-04-17 12:05:44
25.13217,55.247822,8,2021-04-17 12:05:59
25.132071,55.247807,8,2021-04-17 12:06:15
25.132078,55.247868,8,2021-04-17 12:06:30
25.132042,55.247864,8,2021-04-17 12:06:51
25.131981,55.247841,8,2021-04-17 12:07:16
25.132151,55.247993,8,2021-04-17 12:07:45
25.132149,55.24799,8,2021-04-17 12:08:06
25.132118,55.248009,8,2021-04-17 12:08:23
25.132137,55.247959,8,2021-04-17 12:08:36
25.132139,55.247993,8,2021-04-17 12:09:06
25.132153,55.24799,8,2021-04-17 12:09:26
25.132153,55.247997,8,2021-04-17 12:10:08
25.132156,55.247997,8,2021-04-17 12:10:39
25.132158,55.247997,8,2021-04-17 12:10:58
25.132019,55.247959,8,2021-04-17 12:11:12
25.132088,55.250866,8,2021-04-17 12:15:29
25.131941,55.251038,8,2021-04-17 12:15:45
25.129795,55.249874,8,2021-04-17 12:16:07
25.128731,55.248959,8,2021-04-17 12:16:25
25.128674,55.248909,8,2021-04-17 12:16:41
25.12838,55.248466,8,2021-04-17 12:16:52
25.128178,55.248337,8,2021-04-17 12:17:14
25.128084,55.24897,8,2021-04-17 12:17:29
25.128159,55.248863,8,2021-04-17 12:18:00
25.129847,55.250267,8,2021-04-17 12:18:33
25.131981,55.251511,8,2021-04-17 12:18:51
25.133617,55.252834,8,2021-04-17 12:19:10
25.137371,55.25544,8,2021-04-17 12:19:51
25.13763,55.256359,8,2021-04-17 12:20:10
25.138914,55.257023,8,2021-04-17 12:20:26
25.139427,55.25737,8,2021-04-17 12:20:46
25.139944,55.257076,8,2021-04-17 12:21:08
25.141375,55.256481,8,2021-04-17 12:21:21
25.141768,55.256283,8,2021-04-17 12:21:36
25.143183,55.255604,8,2021-04-17 12:21:52
25.143915,55.25761,8,2021-04-17 12:22:11
25.142309,55.260284,8,2021-04-17 12:22:29
25.143631,55.263275,8,2021-04-17 12:22:47
25.148842,55.261673,8,2021-04-17 12:23:12
25.155611,55.261806,8,2021-04-17 12:23:41
25.160667,55.262127,8,2021-04-17 12:24:05
25.164719,55.264256,8,2021-04-17 12:24:23
25.167011,55.267998,8,2021-04-17 12:24:41
25.163467,55.272064,8,2021-04-17 12:25:06
25.160994,55.274788,8,2021-04-17 12:25:24
25.158792,55.276962,8,2021-04-17 12:25:44
25.156567,55.278667,8,2021-04-17 12:26:08
25.155737,55.278912,8,2021-04-17 12:26:40
25.151667,55.282608,8,2021-04-17 12:26:54
25.153196,55.286232,8,2021-04-17 12:27:20
25.155319,55.28944,8,2021-04-17 12:27:38
25.1576,55.29285,8,2021-04-17 12:27:56
25.160942,55.296452,8,2021-04-17 12:28:16
25.164654,55.300438,8,2021-04-17 12:28:40
25.16836,55.304497,8,2021-04-17 12:29:05
25.16836,55.304497,8,2021-04-17 12:29:21
25.170856,55.313545,8,2021-04-17 12:29:47
25.173162,55.318913,8,2021-04-17 12:30:16
25.173735,55.321625,8,2021-04-17 12:30:33
25.170786,55.323555,8,2021-04-17 12:30:48
25.168201,55.325657,8,2021-04-17 12:31:04
25.165951,55.327507,8,2021-04-17 12:31:19
25.16283,55.32999,8,2021-04-17 12:31:36
25.160122,55.331825,8,2021-04-17 12:31:59
25.160208,55.332104,8,2021-04-17 12:32:14
25.160418,55.33345,8,2021-04-17 12:32:30
25.160637,55.334888,8,2021-04-17 12:32:45
25.159164,55.336018,8,2021-04-17 12:33:01
25.156033,55.338558,8,2021-04-17 12:33:35
25.154684,55.339287,8,2021-04-17 12:34:07
25.155005,55.343224,8,2021-04-17 12:34:35
25.155537,55.344833,8,2021-04-17 12:34:50
25.156176,55.346802,8,2021-04-17 12:35:06
25.156734,55.348576,8,2021-04-17 12:35:37
25.158178,55.351349,8,2021-04-17 12:35:54
25.159594,55.350971,8,2021-04-17 12:36:11
25.160168,55.352974,8,2021-04-17 12:36:27
25.160522,55.353893,8,2021-04-17 12:36:48
25.160524,55.353626,8,2021-04-17 12:37:13
25.160591,55.353508,8,2021-04-17 12:37:28
25.160564,55.3536,8,2021-04-17 12:37:46
25.160675,55.3535,8,2021-04-17 12:38:04
25.160675,55.3535,8,2021-04-17 12:38:28
25.160683,55.353573,8,2021-04-17 12:38:46
25.160683,55.353573,8,2021-04-17 12:38:59
25.16069,55.353519,8,2021-04-17 12:39:16
25.160698,55.353519,8,2021-04-17 12:39:29
25.160698,55.353455,8,2021-04-17 12:39:46
25.160759,55.353447,8,2021-04-17 12:40:04
25.160587,55.353626,8,2021-04-17 12:40:34
25.160583,55.35387,8,2021-04-17 12:40:52
25.160576,55.353874,8,2021-04-17 12:41:20
25.160616,55.353851,8,2021-04-17 12:41:33
25.160591,55.35384,8,2021-04-17 12:41:49
25.160616,55.353859,8,2021-04-17 12:42:08
25.160538,55.353828,8,2021-04-17 12:42:25
25.160557,55.35387,8,2021-04-17 12:42:43
25.160616,55.353825,8,2021-04-17 12:43:05
25.160643,55.353741,8,2021-04-17 12:43:24
25.160576,55.353836,8,2021-04-17 12:43:43
25.160576,55.353786,8,2021-04-17 12:44:05
25.160622,55.353722,8,2021-04-17 12:44:24
25.160547,55.353832,8,2021-04-17 12:44:43
25.160559,55.35397,8,2021-04-17 12:45:05
25.160557,55.353951,8,2021-04-17 12:45:27
25.160536,55.353897,8,2021-04-17 12:45:51
25.160704,55.353905,8,2021-04-17 12:46:22
25.160673,55.353832,8,2021-04-17 12:46:35
25.160664,55.35392,8,2021-04-17 12:47:29
25.16053,55.35392,8,2021-04-17 12:47:42
25.160564,55.353859,8,2021-04-17 12:47:47
25.16066,55.353806,8,2021-04-17 12:47:49
25.160566,55.353828,8,2021-04-17 12:48:08
25.160545,55.353832,8,2021-04-17 12:48:26
25.160666,55.353783,8,2021-04-17 12:48:43
25.160673,55.353794,8,2021-04-17 12:49:03
25.160673,55.353794,8,2021-04-17 12:49:23
25.160643,55.353737,8,2021-04-17 12:49:43
25.160648,55.353806,8,2021-04-17 12:50:03
25.16066,55.353775,8,2021-04-17 12:50:23
25.160566,55.353893,8,2021-04-17 12:50:44
25.160547,55.354046,8,2021-04-17 12:50:57
25.160603,55.353664,8,2021-04-17 12:51:15
25.16054,55.353832,8,2021-04-17 12:51:33
25.160576,55.353859,8,2021-04-17 12:52:00
25.160667,55.353802,8,2021-04-17 12:52:19
25.160547,55.35384,8,2021-04-17 12:52:38
25.160645,55.353783,8,2021-04-17 12:53:04
25.160667,55.353802,8,2021-04-17 12:53:22
25.16066,55.353775,8,2021-04-17 12:53:45
25.160496,55.353825,8,2021-04-17 12:54:05
25.160501,55.353821,8,2021-04-17 12:54:22
25.160631,55.353725,8,2021-04-17 12:54:49
25.16057,55.353859,8,2021-04-17 12:55:07
25.160616,55.353951,8,2021-04-17 12:55:41
25.160614,55.353954,8,2021-04-17 12:56:02
25.160547,55.353794,8,2021-04-17 12:56:21
25.160591,55.353893,8,2021-04-17 12:56:45
25.160532,55.353771,8,2021-04-17 12:57:03
25.160643,55.353729,8,2021-04-17 12:57:23
25.160582,55.353878,8,2021-04-17 12:57:45
25.160547,55.353867,8,2021-04-17 12:58:03
25.160515,55.35384,8,2021-04-17 12:58:28
25.160526,55.353832,8,2021-04-17 12:58:44
25.16062,55.353844,8,2021-04-17 12:58:58
25.160549,55.353851,8,2021-04-17 12:59:15
25.160673,55.353802,8,2021-04-17 12:59:30
25.160641,55.353718,8,2021-04-17 13:00:01
25.160545,55.353802,8,2021-04-17 13:00:20
25.160509,55.353935,8,2021-04-17 13:00:49
25.160534,55.353874,8,2021-04-17 13:01:06
25.160534,55.353882,8,2021-04-17 13:01:35
25.160652,55.35376,8,2021-04-17 13:01:50
25.160673,55.353794,8,2021-04-17 13:02:22
25.160536,55.353867,8,2021-04-17 13:02:51
25.160566,55.353924,8,2021-04-17 13:03:11
25.160606,55.353889,8,2021-04-17 13:03:37
25.160673,55.353798,8,2021-04-17 13:03:58
25.160522,55.353851,8,2021-04-17 13:04:25
25.16054,55.353828,8,2021-04-17 13:04:46
25.160526,55.353832,8,2021-04-17 13:05:03
25.160669,55.353802,8,2021-04-17 13:05:31
25.160538,55.353813,8,2021-04-17 13:05:50
25.160608,55.353924,8,2021-04-17 13:06:19
25.160517,55.353848,8,2021-04-17 13:06:36
25.160673,55.353802,8,2021-04-17 13:07:04
25.160576,55.353874,8,2021-04-17 13:07:23
25.160549,55.353848,8,2021-04-17 13:07:52
25.160673,55.353794,8,2021-04-17 13:08:07
25.160646,55.353752,8,2021-04-17 13:08:39
25.16054,55.35384,8,2021-04-17 13:09:04
25.160564,55.353874,8,2021-04-17 13:09:27
25.160505,55.353893,8,2021-04-17 13:09:45
25.160503,55.353928,8,2021-04-17 13:10:12
25.16058,55.353844,8,2021-04-17 13:10:32
25.160517,55.353832,8,2021-04-17 13:10:49
25.160524,55.353844,8,2021-04-17 13:11:16
25.160637,55.353718,8,2021-04-17 13:11:35
25.160566,55.353737,8,2021-04-17 13:12:04
25.160536,55.353813,8,2021-04-17 13:12:21
25.160521,55.353798,8,2021-04-17 13:12:37
25.160475,55.353603,8,2021-04-17 13:12:57
25.160297,55.353451,8,2021-04-17 13:13:24
25.16061,55.353535,8,2021-04-17 13:13:46
25.160484,55.353771,8,2021-04-17 13:14:05
25.160563,55.353603,8,2021-04-17 13:14:42
25.160522,55.35363,8,2021-04-17 13:15:12
25.160505,55.353722,8,2021-04-17 13:15:31
25.160522,55.353733,8,2021-04-17 13:15:49
25.160522,55.353611,8,2021-04-17 13:16:11
25.160473,55.35371,8,2021-04-17 13:16:32
25.160568,55.353592,8,2021-04-17 13:17:15
25.160456,55.353668,8,2021-04-17 13:17:34
25.160469,55.353695,8,2021-04-17 13:17:49
25.160431,55.353722,8,2021-04-17 13:18:07
25.160473,55.353638,8,2021-04-17 13:18:35
25.160496,55.353687,8,2021-04-17 13:19:05
25.160496,55.353687,8,2021-04-17 13:19:21
25.160522,55.353577,8,2021-04-17 13:19:40
25.160469,55.353683,8,2021-04-17 13:20:04
25.160507,55.353725,8,2021-04-17 13:20:29
25.160507,55.353737,8,2021-04-17 13:20:44
25.160513,55.353584,8,2021-04-17 13:21:16
25.16045,55.353703,8,2021-04-17 13:21:38
25.160505,55.353634,8,2021-04-17 13:22:02
25.160511,55.353725,8,2021-04-17 13:22:23
25.160446,55.353573,8,2021-04-17 13:22:52
25.160545,55.353741,8,2021-04-17 13:23:18
25.160538,55.353588,8,2021-04-17 13:23:39
25.160454,55.353645,8,2021-04-17 13:23:43
25.160452,55.35368,8,2021-04-17 13:24:14
25.160532,55.353748,8,2021-04-17 13:24:32
25.160519,55.353741,8,2021-04-17 13:24:45
25.160509,55.353729,8,2021-04-17 13:25:02
25.160549,55.353668,8,2021-04-17 13:25:10
25.160763,55.353672,8,2021-04-17 13:25:27
25.16074,55.354,8,2021-04-17 13:25:46
25.160748,55.353916,8,2021-04-17 13:26:06
25.16077,55.353905,8,2021-04-17 13:26:21
25.160765,55.353897,8,2021-04-17 13:26:37
25.16077,55.353962,8,2021-04-17 13:26:53
25.160723,55.35397,8,2021-04-17 13:27:08
25.160749,55.354031,8,2021-04-17 13:27:25
25.160803,55.353947,8,2021-04-17 13:27:44
25.160793,55.353951,8,2021-04-17 13:28:03
25.1607,55.35384,8,2021-04-17 13:28:19
25.160795,55.353813,8,2021-04-17 13:28:41
25.160765,55.353859,8,2021-04-17 13:28:59
25.160795,55.354038,8,2021-04-17 13:29:14
25.160704,55.353966,8,2021-04-17 13:29:30
25.160749,55.353958,8,2021-04-17 13:29:49
25.160713,55.353901,8,2021-04-17 13:30:14
25.160711,55.353901,8,2021-04-17 13:30:32
25.160713,55.353909,8,2021-04-17 13:30:51
25.160591,55.353867,8,2021-04-17 13:31:04
25.159527,55.350967,8,2021-04-17 13:31:44
25.159475,55.3508,8,2021-04-17 13:31:58
25.158764,55.350876,8,2021-04-17 13:33:56
25.158894,55.350819,8,2021-04-17 13:33:57
25.15864,55.350906,8,2021-04-17 13:33:57
25.158648,55.350883,8,2021-04-17 13:33:57
25.158875,55.350826,8,2021-04-17 13:33:58
25.158863,55.350819,8,2021-04-17 13:34:11
25.158859,55.350845,8,2021-04-17 13:34:27
25.158859,55.350845,8,2021-04-17 13:34:41
25.158625,55.351044,8,2021-04-17 13:35:08
25.158859,55.350845,8,2021-04-17 13:35:26
25.158859,55.350845,8,2021-04-17 13:35:43
25.158808,55.350838,8,2021-04-17 13:36:18
25.156422,55.34758,8,2021-04-17 13:36:46
25.155293,55.343838,8,2021-04-17 13:37:11
25.154549,55.341629,8,2021-04-17 13:37:31
25.15374,55.339062,8,2021-04-17 13:38:00
25.153419,55.337807,8,2021-04-17 13:38:21
25.15731,55.334618,8,2021-04-17 13:38:50
25.160309,55.332272,8,2021-04-17 13:39:08
25.163435,55.329849,8,2021-04-17 13:39:26
25.169252,55.305347,8,2021-04-17 13:41:59
25.169252,55.305347,8,2021-04-17 13:42:04
25.16857,55.304489,8,2021-04-17 13:42:10
25.160505,55.295849,8,2021-04-17 13:45:38
25.157732,55.29258,8,2021-04-17 13:45:39
25.155384,55.289101,8,2021-04-17 13:45:39
25.152205,55.284901,8,2021-04-17 13:45:39
25.151484,55.282463,8,2021-04-17 13:45:40
25.154125,55.279808,8,2021-04-17 13:45:40
25.158148,55.277779,8,2021-04-17 13:45:41
25.158148,55.277779,8,2021-04-17 13:45:42
25.16029,55.275879,8,2021-04-17 13:45:42
25.165455,55.270466,8,2021-04-17 13:45:52
25.170069,55.269428,8,2021-04-17 13:46:14
25.172752,55.266323,8,2021-04-17 13:46:35
25.1782,55.27142,8,2021-04-17 13:47:09
25.179472,55.271812,8,2021-04-17 13:47:34
25.179394,55.271832,8,2021-04-17 13:47:51
25.179348,55.271812,8,2021-04-17 13:48:21
25.179617,55.272659,8,2021-04-17 13:48:38
25.179598,55.272194,8,2021-04-17 13:48:55
25.179422,55.271942,8,2021-04-17 13:49:10
25.179249,55.271751,8,2021-04-17 13:49:41
25.179438,55.269966,8,2021-04-17 13:50:06
25.178974,55.269329,8,2021-04-17 13:50:22
25.178684,55.267597,8,2021-04-17 13:50:51
25.178602,55.266811,8,2021-04-17 13:52:17
25.178913,55.266655,8,2021-04-17 13:52:18
25.178988,55.266781,8,2021-04-17 13:52:24
25.178663,55.266647,8,2021-04-17 13:52:54
25.1786,55.266972,8,2021-04-17 13:53:25
25.17897,55.267342,8,2021-04-17 13:53:53
25.178675,55.26685,8,2021-04-17 13:54:11
25.180656,55.266441,8,2021-04-17 13:54:27
25.178637,55.266796,8,2021-04-17 13:54:58
25.178944,55.266953,8,2021-04-17 13:55:29
25.179554,55.267677,8,2021-04-17 13:55:48
25.1793,55.267338,8,2021-04-17 13:56:19
25.178852,55.266964,8,2021-04-17 13:56:38
25.179047,55.267017,8,2021-04-17 13:56:54
25.179169,55.267071,8,2021-04-17 13:57:12
25.178684,55.266754,8,2021-04-17 13:57:27
25.179264,55.267258,8,2021-04-17 13:57:50
25.178751,55.266796,8,2021-04-17 13:58:08
25.180986,55.266624,8,2021-04-17 13:58:43
25.178623,55.266777,8,2021-04-17 13:58:58
25.178659,55.267002,8,2021-04-17 13:59:14
25.178652,55.266857,8,2021-04-17 13:59:40
25.179018,55.269051,8,2021-04-17 14:00:05
25.179043,55.269844,8,2021-04-17 14:00:22
25.178608,55.271141,8,2021-04-17 14:00:37
25.177345,55.270115,8,2021-04-17 14:00:52
25.175829,55.267288,8,2021-04-17 14:01:08
25.173161,55.266289,8,2021-04-17 14:01:24
25.171085,55.263695,8,2021-04-17 14:01:39
25.172573,55.260895,8,2021-04-17 14:01:54
25.174253,55.258366,8,2021-04-17 14:02:09
25.176434,55.25518,8,2021-04-17 14:02:25
25.178543,55.252338,8,2021-04-17 14:02:41
25.179373,55.247875,8,2021-04-17 14:03:18
25.173182,55.242725,8,2021-04-17 14:03:49
25.169125,55.23904,8,2021-04-17 14:04:07
25.165863,55.236095,8,2021-04-17 14:04:22
25.162649,55.233067,8,2021-04-17 14:04:37
25.159164,55.230076,8,2021-04-17 14:04:53
25.155539,55.227638,8,2021-04-17 14:05:08
25.150614,55.224594,8,2021-04-17 14:05:28
25.146179,55.221836,8,2021-04-17 14:05:46
25.141766,55.219013,8,2021-04-17 14:06:04
25.137232,55.21627,8,2021-04-17 14:06:22
25.132853,55.213448,8,2021-04-17 14:06:40
25.127745,55.208244,8,2021-04-17 14:07:05
25.124672,55.203892,8,2021-04-17 14:07:22
25.121641,55.199581,8,2021-04-17 14:07:40
25.116531,55.192188,8,2021-04-17 14:08:10
25.113436,55.187912,8,2021-04-17 14:08:28
25.113436,55.187912,8,2021-04-17 14:08:54
25.108929,55.181477,8,2021-04-17 14:09:12
25.106276,55.177479,8,2021-04-17 14:09:35
25.097572,55.16724,8,2021-04-17 14:10:01
25.095741,55.164017,8,2021-04-17 14:10:21
25.097895,55.161732,8,2021-04-17 14:10:39
25.100899,55.159958,8,2021-04-17 14:11:04
25.100445,55.157059,8,2021-04-17 14:11:24
25.102905,55.153809,8,2021-04-17 14:11:47
25.10664,55.149899,8,2021-04-17 14:12:17
25.108545,55.14801,8,2021-04-17 14:12:35
25.110085,55.145882,8,2021-04-17 14:12:55
25.111649,55.143932,8,2021-04-17 14:13:13
25.112576,55.142551,8,2021-04-17 14:13:37
25.113623,55.14172,8,2021-04-17 14:14:05
25.113617,55.141415,8,2021-04-17 14:14:23
25.113796,55.141315,8,2021-04-17 14:14:41
25.11529,55.140102,8,2021-04-17 14:15:05
25.11548,55.140209,8,2021-04-17 14:15:21
25.115532,55.140221,8,2021-04-17 14:15:39
25.114109,55.143272,8,2021-04-17 14:16:16
25.114109,55.143272,8,2021-04-17 14:16:29
25.114109,55.143272,8,2021-04-17 14:16:48
25.114109,55.143272,8,2021-04-17 14:17:02
25.114109,55.143272,8,2021-04-17 14:17:20
25.114109,55.143272,8,2021-04-17 14:17:33
25.114109,55.143272,8,2021-04-17 14:17:51
25.114109,55.143272,8,2021-04-17 14:18:07
25.114109,55.143272,8,2021-04-17 14:18:23
25.114109,55.143272,8,2021-04-17 14:18:39
25.114109,55.143272,8,2021-04-17 14:19:09
25.114109,55.143272,8,2021-04-17 14:19:39
25.114109,55.143272,8,2021-04-17 14:19:53
25.114109,55.143272,8,2021-04-17 14:20:15
25.116858,55.141773,8,2021-04-17 14:20:32
25.113417,55.14431,8,2021-04-17 14:21:04
25.113417,55.14431,8,2021-04-17 14:21:17
25.116886,55.141766,8,2021-04-17 14:21:35
25.116732,55.141975,8,2021-04-17 14:22:08
25.116657,55.14209,8,2021-04-17 14:22:23
25.116619,55.142025,8,2021-04-17 14:22:54
25.116402,55.142162,8,2021-04-17 14:23:26
25.116798,55.141869,8,2021-04-17 14:23:58
25.116867,55.14175,8,2021-04-17 14:24:29
25.116871,55.141747,8,2021-04-17 14:24:41
25.116852,55.141777,8,2021-04-17 14:25:00
25.116852,55.141777,8,2021-04-17 14:25:13
25.116852,55.141777,8,2021-04-17 14:25:30
25.116852,55.141777,8,2021-04-17 14:25:44
25.114109,55.143272,8,2021-04-17 14:26:01
25.114109,55.143272,8,2021-04-17 14:26:16
25.114109,55.143272,8,2021-04-17 14:26:30
25.114109,55.143272,8,2021-04-17 14:26:49
25.114109,55.143272,8,2021-04-17 14:27:03
25.114109,55.143272,8,2021-04-17 14:27:20
25.114109,55.143272,8,2021-04-17 14:27:36
25.114109,55.143272,8,2021-04-17 14:27:49
25.115805,55.139473,8,2021-04-17 14:28:32
25.11569,55.138447,8,2021-04-17 14:28:55
25.115677,55.138016,8,2021-04-17 14:29:29
25.113516,55.136513,8,2021-04-17 14:29:49
25.112576,55.13887,8,2021-04-17 14:30:20
25.111879,55.139771,8,2021-04-17 14:30:38
25.111526,55.14003,8,2021-04-17 14:31:13
25.109461,55.143898,8,2021-04-17 14:31:44
25.10475,55.150173,8,2021-04-17 14:32:08
25.103386,55.151932,8,2021-04-17 14:32:27
25.102123,55.154327,8,2021-04-17 14:32:55
25.098948,55.157467,8,2021-04-17 14:33:13
25.096952,55.1618,8,2021-04-17 14:33:42
25.096163,55.166611,8,2021-04-17 14:34:06
25.099651,55.170372,8,2021-04-17 14:34:30
25.105059,55.176922,8,2021-04-17 14:34:51
25.108223,55.181168,8,2021-04-17 14:35:15
25.111143,55.185345,8,2021-04-17 14:35:26
25.114321,55.189686,8,2021-04-17 14:35:45
25.114321,55.189686,8,2021-04-17 14:36:01
25.121162,55.201145,8,2021-04-17 14:36:34
25.121162,55.201145,8,2021-04-17 14:37:02
25.119001,55.207813,8,2021-04-17 14:37:21
25.113047,55.216507,8,2021-04-17 14:37:48
25.113047,55.216507,8,2021-04-17 14:38:04
25.110735,55.219746,8,2021-04-17 14:38:26
25.110849,55.219494,8,2021-04-17 14:38:53
25.113953,55.218887,8,2021-04-17 14:39:22
25.113979,55.220039,8,2021-04-17 14:39:29
25.117252,55.222317,8,2021-04-17 14:39:48
25.12014,55.224655,8,2021-04-17 14:40:21
25.120235,55.224785,8,2021-04-17 14:40:31
25.120714,55.225185,8,2021-04-17 14:40:49
25.125389,55.229137,8,2021-04-17 14:41:05
25.121765,55.229321,8,2021-04-17 14:41:50
25.121958,55.229225,8,2021-04-17 14:42:07
25.121834,55.22913,8,2021-04-17 14:42:37
25.121677,55.22905,8,2021-04-17 14:42:56
25.121477,55.228756,8,2021-04-17 14:43:27
25.121401,55.228703,8,2021-04-17 14:43:44
25.121391,55.228691,8,2021-04-17 14:44:12
25.121452,55.228432,8,2021-04-17 14:44:45
25.121456,55.228439,8,2021-04-17 14:45:18
25.121458,55.228455,8,2021-04-17 14:45:33
25.121458,55.228451,8,2021-04-17 14:46:05
25.121458,55.228447,8,2021-04-17 14:46:38
25.121645,55.228546,8,2021-04-17 14:46:54
25.121458,55.228447,8,2021-04-17 14:47:10
25.121584,55.228554,8,2021-04-17 14:47:28
25.121458,55.228447,8,2021-04-17 14:48:13
25.121456,55.228447,8,2021-04-17 14:48:45
25.121458,55.228447,8,2021-04-17 14:49:17
25.121458,55.228447,8,2021-04-17 14:49:48
25.121456,55.228447,8,2021-04-17 14:50:19
25.121458,55.228447,8,2021-04-17 14:50:50
25.121458,55.228447,8,2021-04-17 14:51:22
25.121458,55.228447,8,2021-04-17 14:51:52
25.121458,55.228447,8,2021-04-17 14:52:24
25.121458,55.228447,8,2021-04-17 14:52:55
25.121458,55.228447,8,2021-04-17 14:53:26
25.121458,55.228447,8,2021-04-17 14:53:57
25.121456,55.228447,8,2021-04-17 14:54:28
25.121456,55.228447,8,2021-04-17 14:54:59
25.121458,55.228447,8,2021-04-17 14:55:21
25.121456,55.228455,8,2021-04-17 14:55:26
25.121458,55.228447,8,2021-04-17 14:56:05
25.121458,55.228451,8,2021-04-17 14:56:35
25.121458,55.228447,8,2021-04-17 14:57:05
25.121458,55.228447,8,2021-04-17 14:57:36
25.121456,55.228451,8,2021-04-17 14:58:06
25.121458,55.228447,8,2021-04-17 14:58:36
25.121458,55.228447,8,2021-04-17 14:59:03
25.121458,55.228447,8,2021-04-17 14:59:33
25.121458,55.228447,8,2021-04-17 15:00:08
25.121456,55.228443,8,2021-04-17 15:00:38
25.121458,55.228447,8,2021-04-17 15:01:01
25.121458,55.228447,8,2021-04-17 15:01:21
25.121456,55.228447,8,2021-04-17 15:01:37
25.121456,55.228447,8,2021-04-17 15:02:07
25.121456,55.228447,8,2021-04-17 15:02:39
25.121456,55.228443,8,2021-04-17 15:03:09
25.121458,55.228447,8,2021-04-17 15:03:35
25.121456,55.228443,8,2021-04-17 15:03:54
25.121458,55.228443,8,2021-04-17 15:04:24
25.121458,55.228451,8,2021-04-17 15:04:55
25.121458,55.228451,8,2021-04-17 15:05:25
25.121458,55.228451,8,2021-04-17 15:05:52
25.121458,55.228451,8,2021-04-17 15:06:23
25.121458,55.228451,8,2021-04-17 15:06:52
25.121458,55.228451,8,2021-04-17 15:07:22
25.121458,55.228451,8,2021-04-17 15:07:54
25.121458,55.228451,8,2021-04-17 15:08:25
25.12126,55.22747,8,2021-04-17 15:09:59
25.121555,55.228443,8,2021-04-17 15:09:59
25.121357,55.228298,8,2021-04-17 15:10:21
25.12145,55.228436,8,2021-04-17 15:10:47
25.121449,55.228432,8,2021-04-17 15:11:18
25.121452,55.228443,8,2021-04-17 15:11:46
25.121452,55.228439,8,2021-04-17 15:12:16
25.12145,55.228436,8,2021-04-17 15:12:48
25.121462,55.228317,8,2021-04-17 15:13:23
25.121479,55.228481,8,2021-04-17 15:13:54
25.121458,55.228447,8,2021-04-17 15:14:25
25.121458,55.228447,8,2021-04-17 15:14:55
25.121542,55.228798,8,2021-04-17 15:15:42
25.121674,55.228828,8,2021-04-17 15:15:58
25.121849,55.229179,8,2021-04-17 15:16:17
25.12171,55.229172,8,2021-04-17 15:16:32
25.12191,55.229298,8,2021-04-17 15:16:56
25.121929,55.229286,8,2021-04-17 15:17:22
25.12195,55.229221,8,2021-04-17 15:17:42
25.121727,55.228867,8,2021-04-17 15:18:05
25.121683,55.228905,8,2021-04-17 15:18:27
25.121536,55.228607,8,2021-04-17 15:18:58
25.121454,55.228443,8,2021-04-17 15:19:31
25.121454,55.228443,8,2021-04-17 15:19:34
25.12146,55.228447,8,2021-04-17 15:19:59
25.120134,55.229893,8,2021-04-17 15:20:15
25.121449,55.228443,8,2021-04-17 15:20:30
25.121449,55.228443,8,2021-04-17 15:21:03
25.120552,55.225403,8,2021-04-17 15:21:16
25.121437,55.228439,8,2021-04-17 15:21:34
25.121452,55.228439,8,2021-04-17 15:22:05
25.121443,55.228443,8,2021-04-17 15:22:35
25.121437,55.228439,8,2021-04-17 15:23:07
25.121449,55.228443,8,2021-04-17 15:23:39
25.121456,55.228439,8,2021-04-17 15:24:11
25.121435,55.228436,8,2021-04-17 15:24:45
25.121435,55.228439,8,2021-04-17 15:25:13
25.121458,55.228443,8,2021-04-17 15:25:45
25.121458,55.228443,8,2021-04-17 15:26:16
25.121458,55.228443,8,2021-04-17 15:26:28
25.121492,55.228867,8,2021-04-17 15:26:44
25.121462,55.228481,8,2021-04-17 15:27:20
